GTID,PID,TID,JOBS,IGNORED_JOBS,EVENTS,IGNORED_EVENTS,TNAME,PNAME,READY_CYCLE_TRANS,RUNNING_CYCLE_TRANS
1319011_2,1319011,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/pdbox_power_coordinator,0,0
1319011_3,1319011,3,0,0,0,2,SignalHandler,opt/apps/bin/pdbox_power_coordinator,0,0
1319012_1,1319012,1,1010,0,0,2988,None_1,opt/apps/bin/resource_management,0,0
1319012_2,1319012,2,0,0,0,2,IpcStubTransport(actuatoradmin.1.2.actuator_admin_default),opt/apps/bin/resource_management,0,0
1319012_3,1319012,3,0,0,0,2,IpcStubTransport(ecuadmin.1.1.ecu_admin_default),opt/apps/bin/resource_management,0,0
1319012_4,1319012,4,10,0,0,84,IpcStubTransport(relayadmin.1.2.relay_admin_default),opt/apps/bin/resource_management,0,20
1319012_5,1319012,5,0,0,0,2,IpcStubTransport(safestateadmin.1.1.safestate_admin_default),opt/apps/bin/resource_management,0,0
1319012_6,1319012,6,0,0,0,2,IpcStubTransport(uds_did_communication.2.0.uds_did_resource_management),opt/apps/bin/resource_management,0,0
1319012_7,1319012,7,0,0,0,2,SignalHandler,opt/apps/bin/resource_management,0,0
1319012_8,1319012,8,0,0,0,2,IpcStubTransport(powerdistributionboxadmin.1.1.powerdistributionboxadmin_default),opt/apps/bin/resource_management,0,0
1319013_1,1319013,1,110,0,0,331,None_1,opt/csp/bin/csp_device_proxy_container,0,0
1319013_2,1319013,2,0,0,0,2,nvsock_select,opt/csp/bin/csp_device_proxy_container,0,0
1319013_3,1319013,3,0,0,0,1,None_3,opt/csp/bin/csp_device_proxy_container,0,0
1319013_4,1319013,4,0,0,0,2,SignalHandler,opt/csp/bin/csp_device_proxy_container,0,0
1319013_5,1319013,5,9194,0,0,27746,DP_Shared_TX,opt/csp/bin/csp_device_proxy_container,0,5
1319013_6,1319013,6,13106,0,0,39663,DP_Shared_RX,opt/csp/bin/csp_device_proxy_container,0,0
1319013_7,1319013,7,20,0,0,61,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_8,1319013,8,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.LPC:LPC1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_9,1319013,9,100,0,0,309,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,1
1319013_10,1319013,10,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.SRSM:SRSMainCAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_11,1319013,11,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.HLCM:HLCM1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_12,1319013,12,21,0,0,67,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_13,1319013,13,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.PSCM:PSCM1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_14,1319013,14,20,0,0,64,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_15,1319013,15,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.PSMD:PSMD1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_16,1319013,16,25,0,0,77,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_17,1319013,17,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.RMR:RMR1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_18,1319013,18,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.BCMA:BCMA2CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_19,1319013,19,200,0,0,604,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_20,1319013,20,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.PPD:PPD1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_21,1319013,21,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.FIOC:FIOC1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_22,1319013,22,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.CCMB:CCMB1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_23,1319013,23,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.FSRR:FSRR1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_24,1319013,24,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.SWM:SWM1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_25,1319013,25,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.TVRL:TVRL1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_26,1319013,26,200,0,0,602,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_27,1319013,27,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.BPD:BPD1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_28,1319013,28,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.RSRL:RSRL1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_29,1319013,29,25,0,0,77,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_30,1319013,30,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.RML:RML1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_31,1319013,31,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.FSRL:FSRL1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_32,1319013,32,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.TVRR:TVRR1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_33,1319013,33,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.RSRR:RSRR1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_34,1319013,34,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.FLR:FLR1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_35,1319013,35,24,0,0,74,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_36,1319013,36,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.BCMA:BCMA1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_37,1319013,37,20,0,0,62,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319013_38,1319013,38,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.PSMP:PSMP1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319013_39,1319013,39,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.HVBM:HVBM1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319014_1,1319014,1,30,0,0,91,None_1,opt/csp/bin/csp_device_proxy_container,0,0
1319014_2,1319014,2,0,0,0,2,nvsock_select,opt/csp/bin/csp_device_proxy_container,0,0
1319014_3,1319014,3,0,0,0,1,None_3,opt/csp/bin/csp_device_proxy_container,0,0
1319014_4,1319014,4,0,0,0,2,SignalHandler,opt/csp/bin/csp_device_proxy_container,0,0
1319014_5,1319014,5,1071,0,0,3211,DP_Shared_TX,opt/csp/bin/csp_device_proxy_container,0,0
1319014_6,1319014,6,2644,0,0,7966,DP_Shared_RX,opt/csp/bin/csp_device_proxy_container,0,0
1319014_7,1319014,7,20,0,0,62,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319014_8,1319014,8,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.IHRA:IHRA1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319014_9,1319014,9,20,0,0,62,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319014_10,1319014,10,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.IHFA:IHFA1CAN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_1,1319015,1,10,0,0,32,None_1,opt/csp/bin/csp_device_proxy_container,0,0
1319015_2,1319015,2,0,0,0,2,nvsock_select,opt/csp/bin/csp_device_proxy_container,0,0
1319015_3,1319015,3,0,0,0,1,None_3,opt/csp/bin/csp_device_proxy_container,0,0
1319015_4,1319015,4,0,0,0,2,SignalHandler,opt/csp/bin/csp_device_proxy_container,0,0
1319015_5,1319015,5,20,0,0,59,DP_Shared_TX,opt/csp/bin/csp_device_proxy_container,0,0
1319015_6,1319015,6,2729,0,0,8343,DP_Shared_RX,opt/csp/bin/csp_device_proxy_container,0,51
1319015_7,1319015,7,20,0,0,62,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319015_8,1319015,8,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:SWSR1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_9,1319015,9,20,0,0,61,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,2
1319015_10,1319015,10,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:SHFL1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_11,1319015,11,100,0,0,427,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,8
1319015_12,1319015,12,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:HVACSYSTEM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_13,1319015,13,20,0,0,62,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,4
1319015_14,1319015,14,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:RCSM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_15,1319015,15,100,0,0,412,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,3
1319015_16,1319015,16,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:AQSM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_17,1319015,17,20,0,0,63,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319015_18,1319015,18,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:SHFR1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_19,1319015,19,20,0,0,61,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319015_20,1319015,20,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:BMS1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_21,1319015,21,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:HOD1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_22,1319015,22,20,0,0,61,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319015_23,1319015,23,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:MSM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_24,1319015,24,20,0,0,60,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319015_25,1319015,25,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:ASWM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_26,1319015,26,20,0,0,60,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,0
1319015_27,1319015,27,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:SWSL1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_28,1319015,28,100,0,0,410,DP_SignalCodec,opt/csp/bin/csp_device_proxy_container,0,4
1319015_29,1319015,29,0,0,0,2,IpcStubTransport(deviceproxyadministration.0.1.:RefrigerantSystem1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_30,1319015,30,0,0,0,2,IpcStubTransport(linscheduler.0.1.:SWSR1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_31,1319015,31,0,0,0,2,IpcStubTransport(linscheduler.0.1.:SHFL1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_32,1319015,32,0,0,0,2,IpcStubTransport(linscheduler.0.1.:HVACSYSTEM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_33,1319015,33,0,0,0,2,IpcStubTransport(linscheduler.0.1.:RCSM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_34,1319015,34,0,0,0,2,IpcStubTransport(linscheduler.0.1.:AQSM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_35,1319015,35,0,0,0,2,IpcStubTransport(linscheduler.0.1.:SHFR1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_36,1319015,36,0,0,0,2,IpcStubTransport(linscheduler.0.1.:BMS1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_37,1319015,37,0,0,0,2,IpcStubTransport(linscheduler.0.1.:HOD1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_38,1319015,38,0,0,0,2,IpcStubTransport(linscheduler.0.1.:MSM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_39,1319015,39,0,0,0,2,IpcStubTransport(linscheduler.0.1.:ASWM1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_40,1319015,40,0,0,0,2,IpcStubTransport(linscheduler.0.1.:SWSL1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319015_41,1319015,41,0,0,0,2,IpcStubTransport(linscheduler.0.1.:RefrigerantSystem1LIN),opt/csp/bin/csp_device_proxy_container,0,0
1319016_1,1319016,1,10,0,0,31,None_1,opt/csp/bin/csp_device_proxy_container,0,0
1319016_2,1319016,2,0,0,0,2,nvsock_select,opt/csp/bin/csp_device_proxy_container,0,0
1319016_3,1319016,3,0,0,0,1,None_3,opt/csp/bin/csp_device_proxy_container,0,0
1319016_4,1319016,4,0,0,0,2,SignalHandler,opt/csp/bin/csp_device_proxy_container,0,0
1319016_5,1319016,5,100,0,0,302,DP_Shared_TX,opt/csp/bin/csp_device_proxy_container,0,0
1319016_6,1319016,6,1158,0,0,3502,DP_Shared_RX,opt/csp/bin/csp_device_proxy_container,0,0
1319017_1,1319017,1,11,0,0,48,None_1,opt/apps/bin/utc-broker,0,0
1319017_2,1319017,2,0,0,0,2,IpcStubTransport(utcbroker.0.8.utcbroker_default),opt/apps/bin/utc-broker,0,0
1319017_3,1319017,3,10,0,0,34,IpcPulseRouter,opt/apps/bin/utc-broker,0,0
1319017_4,1319017,4,0,0,0,2,SignalHandler,opt/apps/bin/utc-broker,0,0
1319017_5,1319017,5,0,0,0,2,IpcStubTransport(uds_did_communication.2.0.did_utc_broker_handle),opt/apps/bin/utc-broker,0,0
1319017_6,1319017,6,130,0,0,451,None_6,opt/apps/bin/utc-broker,0,0
1319018_1,1319018,1,0,0,0,1,None_1,opt/apps/bin/aqsm_lin_scheduler,0,0
1319018_2,1319018,2,0,0,0,2,SignalHandler,opt/apps/bin/aqsm_lin_scheduler,0,0
1319018_3,1319018,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/aqsm_lin_scheduler,0,0
1319019_1,1319019,1,1002,0,0,2957,None_1,opt/apps/bin/data_forwarder_runner,0,41
1319019_2,1319019,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/data_forwarder_runner,0,0
1319019_3,1319019,3,0,0,0,2,IpcStubTransport(ambientlightdata.0.1.dataforwarderrunner_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_4,1319019,4,0,0,0,2,IpcStubTransport(brakesafe.0.1.dataforwarderrunner_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_5,1319019,5,0,0,0,2,SignalHandler,opt/apps/bin/data_forwarder_runner,0,0
1319019_6,1319019,6,0,0,0,2,IpcStubTransport(hiblvcsafetyinterface.2.0.hiblvcsafetyinterface_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_7,1319019,7,0,0,0,2,IpcStubTransport(hibzeninterface.1.0.hibzeninterface_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_8,1319019,8,0,0,0,2,IpcStubTransport(lvcdatareceiver.0.1.dataforwarderrunner_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_9,1319019,9,0,0,0,2,IpcStubTransport(frontwipere2e.0.1.dataforwarderrunner_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_10,1319019,10,0,0,0,2,IpcStubTransport(externalloadsafeintegrity.0.1.dataforwarderrunner_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_11,1319019,11,0,0,0,2,IpcStubTransport(lockingsafeintegrity.0.4.dataforwarderrunner_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_12,1319019,12,0,0,0,2,IpcStubTransport(protectedsrsdata.0.1.dataforwarderrunner_default),opt/apps/bin/data_forwarder_runner,0,0
1319019_13,1319019,13,0,0,0,2,IpcStubTransport(dhuhsignalssafe.1.0.dhuhsignalssafe_default),opt/apps/bin/data_forwarder_runner,0,0
1319020_1,1319020,1,1138,0,0,3845,None_1,opt/apps/bin/data_forwarder_runner,0,176
1319020_2,1319020,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/data_forwarder_runner,0,0
1319020_3,1319020,3,0,0,0,2,SignalHandler,opt/apps/bin/data_forwarder_runner,0,0
1319020_4,1319020,4,0,0,0,2,IpcStubTransport(camerasstatus.1.1.camerasstatus_default),opt/apps/bin/data_forwarder_runner,0,0
1319020_5,1319020,5,100,0,0,315,SignalComm,opt/apps/bin/data_forwarder_runner,0,0
1319020_6,1319020,6,100,0,0,315,SignalComm,opt/apps/bin/data_forwarder_runner,0,0
1319021_1,1319021,1,100,0,0,301,None_1,opt/apps/bin/data_forwarder_runner,0,0
1319021_2,1319021,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/data_forwarder_runner,0,0
1319021_3,1319021,3,0,0,0,2,SignalHandler,opt/apps/bin/data_forwarder_runner,0,0
1319022_1,1319022,1,0,0,0,1,None_1,opt/apps/bin/hvacsys_lin_scheduler,0,0
1319022_2,1319022,2,0,0,0,2,SignalHandler,opt/apps/bin/hvacsys_lin_scheduler,0,0
1319022_3,1319022,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/hvacsys_lin_scheduler,0,0
1319023_1,1319023,1,2,0,0,11,None_1,opt/apps/bin/hvsystemcontrol_server,0,0
1319023_2,1319023,2,0,0,0,2,SignalHandler,opt/apps/bin/hvsystemcontrol_server,0,0
1319023_3,1319023,3,0,0,0,2,IpcStubTransport(uds_did_communication.2.0.did_rid_self_test),opt/apps/bin/hvsystemcontrol_server,0,0
1319023_4,1319023,4,0,0,0,2,IpcStubTransport(uds_rid_communication.2.0.did_rid_self_test),opt/apps/bin/hvsystemcontrol_server,0,0
1319023_5,1319023,5,0,0,0,2,IpcPulseRouter,opt/apps/bin/hvsystemcontrol_server,0,0
1319023_6,1319023,6,10,0,0,38,SignalComm,opt/apps/bin/hvsystemcontrol_server,0,0
1319023_7,1319023,7,10,0,0,32,SignalComm,opt/apps/bin/hvsystemcontrol_server,0,0
1319023_8,1319023,8,0,0,0,2,IpcStubTransport(hvsystemcontrol.0.3.hvsystemcontrol_default),opt/apps/bin/hvsystemcontrol_server,0,0
1319024_1,1319024,1,0,0,0,1,None_1,opt/apps/bin/refrsys_lin_scheduler,0,0
1319024_2,1319024,2,0,0,0,2,SignalHandler,opt/apps/bin/refrsys_lin_scheduler,0,0
1319024_3,1319024,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/refrsys_lin_scheduler,0,0
1319025_1,1319025,1,2,0,0,17,None_1,opt/apps/bin/switch-display-illumination-server,0,0
1319025_2,1319025,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/switch-display-illumination-server,0,0
1319025_3,1319025,3,10,0,0,36,SignalComm,opt/apps/bin/switch-display-illumination-server,0,0
1319025_4,1319025,4,0,0,0,2,IpcStubTransport(switchdisplayillumination.1.2.switchdisplayillumination_default),opt/apps/bin/switch-display-illumination-server,0,0
1319025_5,1319025,5,0,0,0,2,SignalHandler,opt/apps/bin/switch-display-illumination-server,0,0
1319026_1,1319026,1,333,0,0,1187,None_1,opt/apps/bin/vehicle_energy_mode_service,0,1
1319026_2,1319026,2,0,0,0,2,IpcStubTransport(vehicleenergymodeobserver.0.6.vehicleenergymodeobserver_default),opt/apps/bin/vehicle_energy_mode_service,0,0
1319026_3,1319026,3,333,0,0,1247,IpcStubTransport(vehicleenergymodeinternal.0.6.vehicleenergymodeinternal_default),opt/apps/bin/vehicle_energy_mode_service,0,0
1319026_4,1319026,4,0,0,0,2,SignalHandler,opt/apps/bin/vehicle_energy_mode_service,0,0
1319027_1,1319027,1,0,0,0,1,None_1,opt/apps/bin/vehicle_modes_provider,0,0
1319027_2,1319027,2,0,0,0,2,IpcStubTransport(otaswdlinstallation.1.1.ota_swdl_installation_default),opt/apps/bin/vehicle_modes_provider,0,0
1319027_3,1319027,3,0,0,0,2,IpcStubTransport(requestcarmodedyno.1.1.request_car_mode_dyno_default),opt/apps/bin/vehicle_modes_provider,0,0
1319027_4,1319027,4,0,0,0,2,IpcStubTransport(requestvehiclemodes.1.3.request_vehicle_modes_default),opt/apps/bin/vehicle_modes_provider,0,0
1319027_5,1319027,5,0,0,0,2,IpcStubTransport(vcustandbyintent.1.2.vcu_standby_intent_default),opt/apps/bin/vehicle_modes_provider,0,0
1319027_6,1319027,6,0,0,0,2,IpcStubTransport(vehiclemodescontrol.5.2.vehicle_modes_control_default),opt/apps/bin/vehicle_modes_provider,0,0
1319027_7,1319027,7,0,0,0,2,IpcStubTransport(vehiclemodesprovider.6.4.vehicle_modes_provider_default),opt/apps/bin/vehicle_modes_provider,0,0
1319027_8,1319027,8,0,0,0,2,IpcStubTransport(zoneinformation.1.1.zone_information_default),opt/apps/bin/vehicle_modes_provider,0,0
1319027_9,1319027,9,0,0,0,2,SignalHandler,opt/apps/bin/vehicle_modes_provider,0,0
1319027_10,1319027,10,10,0,0,34,SignalComm,opt/apps/bin/vehicle_modes_provider,0,0
1319028_1,1319028,1,126,0,0,384,None_1,opt/apps/bin/basic_illumination_control_safe_server,0,0
1319028_2,1319028,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/basic_illumination_control_safe_server,0,0
1319028_3,1319028,3,0,0,0,2,IpcStubTransport(basicilluminationcontrolsafe.3.2.basicilluminationcontrolsafe_default),opt/apps/bin/basic_illumination_control_safe_server,0,0
1319028_4,1319028,4,0,0,0,2,IpcStubTransport(basicilluminationcontrolsafeprivate.3.2.basicilluminationcontrolsafeprivate_default,opt/apps/bin/basic_illumination_control_safe_server,0,0
1319028_5,1319028,5,0,0,0,2,SignalHandler,opt/apps/bin/basic_illumination_control_safe_server,0,0
1319029_1,1319029,1,102,0,0,360,None_1,opt/apps/bin/basic_illumination_control_server,0,0
1319029_2,1319029,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/basic_illumination_control_server,0,0
1319029_3,1319029,3,0,0,0,2,IpcStubTransport(basicilluminationcontrol.3.9.basicilluminationcontrol_default),opt/apps/bin/basic_illumination_control_server,0,0
1319029_4,1319029,4,10,0,0,40,SignalComm,opt/apps/bin/basic_illumination_control_server,0,0
1319029_5,1319029,5,0,0,0,2,SignalHandler,opt/apps/bin/basic_illumination_control_server,0,0
1319029_6,1319029,6,0,0,0,2,IpcStubTransport(uds_did_communication.2.0.uds_did_BasicIlluminationControl),opt/apps/bin/basic_illumination_control_server,0,0
1319030_1,1319030,1,0,0,0,1,None_1,opt/apps/bin/dhu-someip-adapter-proxy-server,0,0
1319030_2,1319030,2,0,0,0,2,IpcStubTransport(dhusomeipadapterproxy.1.0.dhusomeipadapterproxy_default),opt/apps/bin/dhu-someip-adapter-proxy-server,0,0
1319030_3,1319030,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/dhu-someip-adapter-proxy-server,0,0
1319030_4,1319030,4,0,0,0,2,SignalHandler,opt/apps/bin/dhu-someip-adapter-proxy-server,0,0
1319031_1,1319031,1,298,0,0,1103,None_1,opt/apps/bin/electrical_levels_coordinator,0,0
1319031_2,1319031,2,0,0,0,2,IpcStubTransport(electricallevels.6.1.electricallevels_default),opt/apps/bin/electrical_levels_coordinator,0,0
1319031_3,1319031,3,200,0,0,680,IpcPulseRouter,opt/apps/bin/electrical_levels_coordinator,0,0
1319031_4,1319031,4,10,0,0,40,SignalComm,opt/apps/bin/electrical_levels_coordinator,0,0
1319031_5,1319031,5,10,0,0,42,SignalComm,opt/apps/bin/electrical_levels_coordinator,0,0
1319031_6,1319031,6,10,0,0,34,SignalComm,opt/apps/bin/electrical_levels_coordinator,0,0
1319031_7,1319031,7,0,0,0,2,IpcStubTransport(uds_did_communication.2.0.did_electrical_levels_manager),opt/apps/bin/electrical_levels_coordinator,0,0
1319031_8,1319031,8,0,0,0,2,SignalHandler,opt/apps/bin/electrical_levels_coordinator,0,0
1319032_1,1319032,1,324,0,0,1141,None_1,opt/apps/bin/electrical_limits_coordinator,0,0
1319032_2,1319032,2,0,0,0,2,IpcStubTransport(electricallimits.6.1.electricallimits_default),opt/apps/bin/electrical_limits_coordinator,0,0
1319032_3,1319032,3,0,0,0,2,IpcStubTransport(highvoltagethermalrequests.1.0.highvoltagethermalrequests_default),opt/apps/bin/electrical_limits_coordinator,0,0
1319032_4,1319032,4,200,0,0,704,IpcPulseRouter,opt/apps/bin/electrical_limits_coordinator,0,0
1319032_5,1319032,5,0,0,0,2,IpcStubTransport(electricallimitscontrol.1.0.electricallimitscontrol_default),opt/apps/bin/electrical_limits_coordinator,0,0
1319032_6,1319032,6,10,0,0,36,SignalComm,opt/apps/bin/electrical_limits_coordinator,0,1
1319032_7,1319032,7,10,0,0,34,SignalComm,opt/apps/bin/electrical_limits_coordinator,0,0
1319032_8,1319032,8,0,0,0,2,SignalHandler,opt/apps/bin/electrical_limits_coordinator,0,0
1319032_9,1319032,9,0,0,0,2,xcp_recv_thread,opt/apps/bin/electrical_limits_coordinator,0,0
1319033_1,1319033,1,2,0,0,9,None_1,opt/apps/bin/externalloadservice_server,0,0
1319033_2,1319033,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/externalloadservice_server,0,0
1319033_3,1319033,3,0,0,0,2,IpcStubTransport(externalload.0.4.externalloadservice_default),opt/apps/bin/externalloadservice_server,0,0
1319033_4,1319033,4,0,0,0,2,SignalHandler,opt/apps/bin/externalloadservice_server,0,0
1319033_5,1319033,5,10,0,0,32,SignalComm,opt/apps/bin/externalloadservice_server,0,0
1319034_1,1319034,1,43,0,0,156,None_1,opt/apps/bin/high_voltage_charging_runner,0,0
1319034_2,1319034,2,0,0,0,2,SignalHandler,opt/apps/bin/high_voltage_charging_runner,0,0
1319034_3,1319034,3,0,0,0,2,IpcPulseRouter,opt/apps/bin/high_voltage_charging_runner,0,0
1319034_4,1319034,4,0,0,0,2,IpcStubTransport(highvoltagechargingactivationservice.1.0.highvoltagechargingactivationservice_defau,opt/apps/bin/high_voltage_charging_runner,0,0
1319034_5,1319034,5,0,0,0,2,IpcStubTransport(highvoltagechargingmonitorservice.1.1.highvoltagechargingmonitorservice_default),opt/apps/bin/high_voltage_charging_runner,0,0
1319034_6,1319034,6,10,0,0,36,SignalComm,opt/apps/bin/high_voltage_charging_runner,0,0
1319034_7,1319034,7,0,0,0,2,IpcStubTransport(highvoltagechargingcontrolservice.1.1.highvoltagechargingcontrolservice_default),opt/apps/bin/high_voltage_charging_runner,0,0
1319034_8,1319034,8,0,0,0,2,IpcStubTransport(highvoltagechargingrequestsservice.1.0.highvoltagechargingrequestsservice_default),opt/apps/bin/high_voltage_charging_runner,0,0
1319034_9,1319034,9,0,0,0,2,xcp_recv_thread,opt/apps/bin/high_voltage_charging_runner,0,0
1319035_1,1319035,1,52,0,0,166,None_1,opt/apps/bin/lockingasilservice_server,0,0
1319035_2,1319035,2,0,0,0,2,IpcPulseRouter,opt/apps/bin/lockingasilservice_server,0,0
1319035_3,1319035,3,0,0,0,2,IpcStubTransport(lockingasil.0.4.lockingasilservice_default),opt/apps/bin/lockingasilservice_server,0,0
